vin (1-10),county,city,state,postal code,model year,make,model,electric vehicle type,clean alternative fuel vehicle (cafv) eligibility,electric range,legislative district,dol vehicle id,vehicle location,electric utility,2020 census tract
JTDKAMFP4M,King,Kirkland,WA,98033,2021,TOYOTA,PRIUS PRIME (PHEV),Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,45.0,268972021,POINT (-122.2066 47.67887),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022402
YV4H60JF6S,King,Seattle,WA,98122,2025,VOLVO,XC90,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,37.0,271451785,POINT (-122.31009 47.60803),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033007800
5YJXCBE20J,Snohomish,Woodway,WA,98020,2018,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,32.0,110017960,POINT (-122.37689 47.81116),PUGET SOUND ENERGY INC,53061050600
WAUUPBFF7H,King,Seattle,WA,98102,2017,AUDI,A3,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,16,43.0,5314270,POINT (-122.32427 47.63433),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006100
5YJSA1E23L,Snohomish,Edmonds,WA,98020,2020,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,330,32.0,261138265,POINT (-122.37689 47.81116),PUGET SOUND ENERGY INC,53061050700
1FADP5CUXF,Snohomish,Lake Stevens,WA,98258,2015,FORD,C-MAX,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,44.0,203663547,POINT (-122.06402 48.01497),PUGET SOUND ENERGY INC,53061052605
5YJYGDEE8L,Clark,Vancouver,WA,98686,2020,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,291,17.0,200500835,POINT (-122.62731 45.71668),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040811
KNDPYDAH6P,Snohomish,Everett,WA,98208,2023,KIA,SPORTAGE,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,34,44.0,230575180,POINT (-122.18637 47.89251),PUGET SOUND ENERGY INC,53061041607
KMHC65LD1M,Mason,Shelton,WA,98584,2021,HYUNDAI,IONIQ,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,29,35.0,269831096,POINT (-123.10616 47.21253),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PUD NO 3 OF MASON COUNTY,53045961000
1G1RA6S51H,Thurston,Rainier,WA,98576,2017,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53,20.0,163447574,POINT (-122.68993 46.88897),PUGET SOUND ENERGY INC,53067012530
WBY1Z8C56H,King,Shoreline,WA,98155,2017,BMW,I3,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,97,32.0,141863851,POINT (-122.30304 47.75494),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033021100
JN1AZ0CP7B,Yakima,Yakima,WA,98901,2011,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73,14.0,173404556,POINT (-120.50729 46.60464),PACIFICORP,53077000100
5YJXCAE42K,Kitsap,Bainbridge Island,WA,98110,2019,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,289,23.0,207368087,POINT (-122.521 47.62732),PUGET SOUND ENERGY INC,53035090902
1G1FX6S07H,King,Seattle,WA,98125,2017,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,46.0,152139613,POINT (-122.30253 47.72656),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000800
1C4RJXN63R,King,Newcastle,WA,98059,2024,JEEP,WRANGLER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,21,41.0,267060335,POINT (-122.11589 47.50243),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033025005
5UXTA6C02P,Kitsap,Bainbridge Island,WA,98110,2023,BMW,X5,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,30,23.0,233818987,POINT (-122.521 47.62732),PUGET SOUND ENERGY INC,53035091002
WAUUPBFF7J,Grays Harbor,Pacific Beach,WA,98571,2018,AUDI,A3,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,16,24.0,259809077,POINT (-124.20177 47.20886),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF GRAYS HARBOR COUNTY,53027000202
1FMCU0E10S,King,Seattle,WA,98109,2025,FORD,ESCAPE,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,37,36.0,280671135,POINT (-122.35022 47.63824),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033007203
JA4J24A59L,Thurston,Olympia,WA,98501,2020,MITSUBISHI,OUTLANDER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,22,22.0,104613603,POINT (-122.89165 47.03954),PUGET SOUND ENERGY INC,53067011200
5YJ3E1EA9L,King,Renton,WA,98058,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,266,11.0,267777177,POINT (-122.08747 47.4466),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033025803
